customer_id,list_price
467,1992.93
467,752.64
467,1469.44
2628,1661.92
2628,230.91
2628,1577.53
2628,1198.46
2412,1036.59
2412,230.91
2412,574.64
2412,1812.75
2412,1807.45
2412,1635.3
565,569.56
565,1071.23
565,1890.39
565,1769.64
565,1977.36
565,642.31
565,1765.3
565,227.88
565,1071.23
565,1469.44
1211,183.86
1211,1163.89
1211,912.52
1211,416.98
79,1179.0
79,1240.31
79,642.7
79,441.49
79,1415.01
1731,980.37
1731,792.9
1731,1073.07
1731,499.53
1731,1240.31
1731,1289.85
1731,441.49
1731,363.01
1731,688.63
1731,71.49
1731,575.27
3187,358.39
3187,1386.84
3187,363.01
3187,1977.36
3187,1403.5
1970,1636.9
1970,586.45
1970,774.53
1970,1555.58
1970,1216.14
1970,792.9
1970,569.56
1970,1458.17
2054,1945.43
2054,1458.17
2054,1403.5
2054,441.49
1980,1873.97
1980,748.17
1980,1793.43
1980,71.16
1980,945.04
1980,1129.13
1980,1061.56
1980,1842.92
1770,1151.96
1770,642.31
1770,748.17
1770,1415.01
1770,1636.9
1770,688.63
1770,1945.43
1537,590.26
1537,1890.39
1537,795.34
1537,1172.78
1537,912.52
1537,774.53
1537,175.89
1537,1873.97
1537,1403.5
257,2005.66
257,1403.5
257,1198.46
257,1538.99
257,1469.44
1298,1703.52
1298,1280.28
1298,1466.68
1298,1793.43
1298,1228.07
461,1894.19
461,1762.96
461,958.74
461,1148.64
461,1362.99
461,230.91
461,1469.44
461,1538.99
3326,1636.9
3326,1807.45
3326,60.34
3326,1483.2
3326,1636.9
3326,1483.2
3326,1469.44
3326,2005.66
3326,416.98
3326,1945.43
3326,60.34
3326,12.01
3326,60.34
943,1458.17
943,1071.23
943,1769.64
943,1163.89
943,1945.43
943,478.16
2384,227.88
2384,2091.47
2384,1769.64
2384,958.74
2384,227.88
2384,569.56
2997,227.88
2997,1466.68
2997,1172.78
2997,945.04
2997,792.9
2997,688.63
2025,1812.75
2025,533.51
2025,235.63
2025,1538.99
43,795.34
43,1280.28
43,360.4
43,1274.93
43,416.98
43,1890.39
43,12.01
43,183.86
43,360.4
1935,1289.85
1935,1198.46
1935,1228.07
1935,1415.01
1935,1024.66
1935,358.39
1710,543.39
1710,1172.78
1710,1992.93
1710,358.39
1513,1172.78
1513,1403.5
1513,945.04
1513,544.05
1513,1071.23
1513,495.72
3433,1061.56
3433,1148.64
3433,543.39
3433,1555.58
3433,227.88
3433,1807.45
3433,1636.9
3433,1483.2
3433,416.98
3433,590.26
6,358.39
6,230.91
6,1807.45
6,1769.64
6,1765.3
405,590.26
405,1812.75
405,574.64
405,1280.28
405,1807.45
405,1403.5
2684,574.64
2684,1945.43
2684,1992.93
2684,2091.47
2684,363.01
2684,1073.07
2684,1720.7
2684,1992.93
2684,183.86
399,499.53
399,1362.99
399,1024.66
399,1890.39
399,1842.92
399,1228.07
2473,945.04
2473,752.64
2473,1231.15
2473,1151.96
2473,175.89
3044,1362.99
3044,980.37
3044,175.89
3044,1148.64
3044,1555.58
3044,1198.46
3044,1807.45
3044,1386.84
3044,1151.96
367,1065.03
367,1577.53
367,792.9
367,416.98
367,1216.14
2537,752.64
2537,230.91
2537,792.9
2537,1777.8
2537,1179.0
2537,71.49
2537,748.17
2537,1977.36
2537,2091.47
2537,1890.39
2537,230.91
1368,642.31
1368,569.56
1368,1577.53
1368,752.64
1368,1466.68
1368,1873.97
224,795.34
224,1992.93
224,912.52
224,958.74
224,980.37
224,569.56
1405,774.53
1405,71.49
1405,363.01
1405,1216.14
1405,227.88
1405,569.56
1405,1172.78
1405,792.9
1405,1403.5
1405,1065.03
1405,12.01
2309,1765.3
2309,1661.92
2309,495.72
2309,2091.47
2309,290.62
2309,1403.5
2309,912.52
2309,1635.3
2309,2005.66
2309,1635.3
2309,1073.07
2309,1151.96
1527,742.54
1527,1992.93
1527,1148.64
1527,569.56
1527,360.4
1527,1577.53
1527,1073.07
1527,1231.15
1181,792.9
1181,586.45
1181,533.51
1181,1555.58
1181,543.39
1181,742.54
1181,1024.66
1181,2091.47
1181,1873.97
1181,183.86
295,71.49
295,1483.2
295,543.39
295,12.01
295,1151.96
295,1057.51
295,1636.9
949,688.63
949,2091.47
949,1073.07
949,1179.0
949,100.35
949,1812.75
2378,1483.2
2378,1024.66
2378,360.4
2378,945.04
2378,1227.34
1363,1073.07
1363,586.45
1363,1703.52
1363,586.45
1363,1469.44
1363,235.63
1363,1362.99
2599,1777.8
2599,235.63
2599,1071.23
2599,230.91
2599,748.17
2599,1577.53
907,175.89
907,1311.44
907,183.86
907,1057.51
907,290.62
907,358.39
907,71.16
1857,1129.13
1857,1172.78
1857,1777.8
1857,2091.47
2494,642.7
2494,544.05
2494,795.34
2494,945.04
2494,1179.0
2494,1842.92
2494,795.34
508,1555.58
508,1024.66
508,1812.75
508,958.74
2475,1765.3
2475,1812.75
2475,1151.96
2475,980.37
2475,1179.0
2475,2083.94
2475,1036.59
69,1765.3
69,227.88
69,1894.19
69,1386.84
69,1890.39
69,1231.15
1714,1403.5
1714,2091.47
1714,71.49
1714,688.63
1714,230.91
1714,1231.15
1478,688.63
1478,1280.28
1478,358.39
1478,1636.9
1478,1228.07
1478,1129.13
1478,586.45
534,544.05
534,1769.64
534,688.63
534,533.51
534,1362.99
534,1280.28
534,575.27
534,1469.44
2505,1775.81
2505,499.53
2505,1071.23
2505,230.91
2505,1148.64
2505,1810.0
2505,1894.19
2505,1386.84
2505,478.16
2954,1762.96
2954,748.17
2954,358.39
2954,1071.23
2954,748.17
1278,1810.0
1278,1661.92
1278,1775.81
1278,1311.44
3047,2083.94
3047,574.64
3047,1458.17
3047,958.74
3047,1636.9
2097,1765.3
2097,958.74
2097,1231.15
2097,1231.15
2097,1466.68
2097,1073.07
1601,202.62
1601,2083.94
1601,1071.23
1601,544.05
1724,642.7
1724,1129.13
1724,230.91
1724,71.49
175,1071.23
175,1538.99
175,1073.07
175,1172.78
175,1151.96
2481,533.51
2481,360.4
2481,795.34
2481,1362.99
2481,1231.15
2481,1179.0
2481,363.01
273,1812.75
273,1992.93
273,1227.34
273,1036.59
273,1415.01
273,100.35
273,416.98
273,499.53
273,980.37
273,1890.39
1650,1172.78
1650,792.9
1650,1362.99
1650,71.49
1650,958.74
233,958.74
233,1469.44
233,1458.17
233,495.72
233,358.39
233,478.16
802,1807.45
802,1977.36
802,358.39
802,1227.34
802,1777.8
802,360.4
2924,1458.17
2924,688.63
2924,533.51
2924,912.52
2924,569.56
2924,1777.8
3182,1071.23
3182,71.49
3182,230.91
3182,358.39
2142,1894.19
2142,795.34
2142,1661.92
2142,912.52
2142,1661.92
2142,1466.68
2142,1807.45
82,642.7
82,1311.44
82,60.34
82,1466.68
82,1812.75
636,416.98
636,227.88
636,1842.92
636,1231.15
636,1635.3
636,2091.47
636,363.01
1000,441.49
1000,1873.97
1000,533.51
1000,1762.96
1000,1129.13
1000,1403.5
1000,1057.51
1000,945.04
1000,1036.59
1138,945.04
1138,2091.47
1138,1873.97
1138,1466.68
1138,1057.51
1138,71.49
2979,202.62
2979,945.04
2979,1151.96
2979,1636.9
815,1024.66
815,748.17
815,1469.44
815,1769.64
815,2091.47
815,543.39
3273,688.63
3273,1129.13
3273,1810.0
3273,1024.66
3273,2091.47
3273,1636.9
3273,2091.47
316,574.64
316,642.7
316,1538.99
316,1057.51
1589,1483.2
1589,1483.2
1589,2091.47
1589,958.74
1589,441.49
1589,2091.47
1946,1280.28
1946,478.16
1946,478.16
1946,495.72
1946,290.62
1946,1762.96
1946,2005.66
1946,1810.0
1946,752.64
1946,12.01
1946,1280.28
1946,227.88
1946,363.01
2210,363.01
2210,1635.3
2210,71.49
2210,642.31
2210,742.54
2210,1769.64
2210,227.88
2210,1198.46
2210,1483.2
3314,183.86
3314,1148.64
3314,1810.0
3314,1777.8
3314,642.31
3314,912.52
147,2091.47
147,2083.94
147,748.17
147,1172.78
147,499.53
147,1483.2
2627,1793.43
2627,1577.53
2627,1466.68
2627,1775.81
2627,1073.07
2627,1635.3
1193,1703.52
1193,1172.78
1193,1274.93
1193,543.39
499,1469.44
499,642.7
499,1873.97
499,71.49
499,290.62
499,202.62
499,1163.89
499,748.17
499,1311.44
499,543.39
499,642.7
662,958.74
662,358.39
662,1762.96
662,175.89
662,230.91
662,2091.47
662,1057.51
640,1274.93
640,1555.58
640,544.05
640,575.27
640,1977.36
640,2005.66
640,1415.01
640,1793.43
1558,2091.47
1558,1289.85
1558,1635.3
1558,2091.47
1558,774.53
1558,1483.2
1558,1362.99
1558,1793.43
1558,1065.03
2572,1977.36
2572,499.53
2572,1061.56
2572,1231.15
2572,1873.97
2572,543.39
2572,1466.68
2572,1458.17
1041,1274.93
1041,752.64
1041,1765.3
1041,478.16
2217,1228.07
2217,202.62
2217,1403.5
2217,795.34
2217,792.9
2217,1179.0
2217,1289.85
452,1311.44
452,416.98
452,1812.75
452,230.91
452,100.35
906,1777.8
906,1469.44
906,792.9
906,1812.75
906,495.72
906,1775.81
906,1403.5
906,1415.01
906,1977.36
841,1065.03
841,1403.5
841,1198.46
841,2091.47
841,1292.84
841,1793.43
841,2091.47
495,1777.8
495,1061.56
495,1289.85
495,12.01
495,495.72
495,1483.2
1617,795.34
1617,1469.44
1617,1842.92
1617,360.4
1617,1458.17
1639,1073.07
1639,2091.47
1639,175.89
1639,1793.43
1639,1777.8
1639,569.56
2897,574.64
2897,1151.96
2897,1036.59
2897,290.62
2897,1362.99
2057,1198.46
2057,533.51
2057,1945.43
2057,752.64
2057,1228.07
2057,1231.15
2369,1057.51
2369,1386.84
2369,1129.13
2369,1274.93
2369,1071.23
2369,1793.43
2369,1873.97
2369,1636.9
3093,958.74
3093,945.04
3093,1240.31
3093,1240.31
3093,1061.56
3093,945.04
3093,774.53
3093,1386.84
3093,1810.0
320,1024.66
320,2091.47
320,1812.75
320,1466.68
320,290.62
320,574.64
320,1483.2
320,1873.97
320,533.51
320,569.56
99,1198.46
99,175.89
99,441.49
99,358.39
99,774.53
99,1807.45
99,1894.19
99,499.53
99,1129.13
1102,1129.13
1102,742.54
1102,586.45
1102,574.64
1102,980.37
1102,958.74
1102,2091.47
1102,1769.64
2401,1769.64
2401,1240.31
2401,1466.68
2401,774.53
2401,1842.92
2401,574.64
2401,1289.85
2401,1977.36
1184,1762.96
1184,1065.03
1184,792.9
1184,441.49
1184,1198.46
1184,1894.19
2349,1469.44
2349,1793.43
2349,71.49
2349,71.16
2349,202.62
135,1024.66
135,363.01
135,574.64
135,230.91
135,1483.2
135,1289.85
135,1894.19
2438,533.51
2438,945.04
2438,1765.3
2438,1057.51
2438,1403.5
2438,12.01
2438,290.62
934,533.51
934,2091.47
934,590.26
934,2091.47
934,1311.44
934,1228.07
934,574.64
667,71.49
667,1469.44
667,1636.9
667,1873.97
667,774.53
2100,586.45
2100,795.34
2100,1762.96
2100,230.91
2100,912.52
1607,748.17
1607,1775.81
1607,795.34
1607,175.89
1607,1403.5
2813,1024.66
2813,183.86
2813,1812.75
2813,1538.99
3324,958.74
3324,1720.7
3324,1775.81
3324,1775.81
3324,2091.47
3324,748.17
3324,1775.81
917,544.05
917,478.16
917,1362.99
917,1292.84
917,1071.23
917,1362.99
917,60.34
917,1280.28
1073,1812.75
1073,495.72
1073,575.27
1073,1415.01
1073,752.64
1073,1403.5
2759,12.01
2759,688.63
2759,1469.44
2759,1636.9
2759,1812.75
1107,742.54
1107,495.72
1107,71.49
1107,2083.94
1107,358.39
686,1024.66
686,1216.14
686,958.74
686,1362.99
686,60.34
1129,1240.31
1129,1065.03
1129,290.62
1129,1992.93
1129,1415.01
1129,1577.53
1129,1198.46
1129,1977.36
1129,590.26
1129,1765.3
1129,1977.36
1129,1555.58
1129,1703.52
504,1151.96
504,1065.03
504,688.63
504,1065.03
504,71.16
504,792.9
504,1720.7
504,590.26
976,1172.78
976,1483.2
976,2083.94
976,202.62
976,569.56
976,1198.46
564,1151.96
564,1172.78
564,202.62
564,1179.0
564,1703.52
564,2005.66
235,774.53
235,742.54
235,533.51
235,574.64
235,358.39
235,958.74
235,533.51
235,1890.39
235,1807.45
235,912.52
235,543.39
3020,1720.7
3020,533.51
3020,1661.92
3020,945.04
3020,742.54
3020,1775.81
3020,575.27
3020,1274.93
3020,60.34
3020,12.01
3020,1577.53
2977,1577.53
2977,1073.07
2977,1179.0
2977,1148.64
2977,574.64
1071,574.64
1071,2083.94
1071,688.63
1071,1703.52
1071,1065.03
1071,1842.92
1832,1466.68
1832,100.35
1832,1894.19
1832,752.64
1832,1403.5
1832,1274.93
1832,478.16
1832,1890.39
1882,1231.15
1882,363.01
1882,230.91
1882,1945.43
1882,912.52
1882,1179.0
794,1073.07
794,2091.47
794,958.74
794,441.49
794,2083.94
794,441.49
794,742.54
931,1311.44
931,230.91
931,1873.97
931,1466.68
931,1163.89
2174,1775.81
2174,1483.2
2174,1148.64
2174,795.34
2174,1386.84
2650,100.35
2650,1469.44
2650,958.74
2650,1216.14
2650,795.34
2650,1148.64
2359,1762.96
2359,1216.14
2359,1403.5
2359,1129.13
2359,1703.52
2359,1163.89
2359,590.26
2359,60.34
2848,1073.07
2848,1231.15
2848,2091.47
2848,958.74
1470,569.56
1470,980.37
1470,363.01
1470,1635.3
1470,1812.75
1470,175.89
1470,1842.92
718,360.4
718,1977.36
718,71.16
718,1466.68
718,175.89
718,1024.66
718,958.74
718,742.54
3252,1483.2
3252,752.64
3252,544.05
3252,499.53
3252,1977.36
3252,290.62
3252,363.01
1681,1555.58
1681,1466.68
1681,1172.78
1681,1228.07
1681,533.51
2711,742.54
2711,1538.99
2711,1458.17
2711,235.63
2711,569.56
2711,1894.19
2678,1636.9
2678,1635.3
2678,290.62
2678,752.64
2678,688.63
2513,1769.64
2513,1073.07
2513,575.27
2513,1777.8
2513,1240.31
2513,742.54
2513,1024.66
3395,1415.01
3395,1765.3
3395,1057.51
3395,533.51
3395,688.63
3395,1703.52
3395,688.63
3247,230.91
3247,1362.99
3247,642.7
3247,1466.68
3247,752.64
3247,574.64
3247,1977.36
3247,100.35
2629,1057.51
2629,1765.3
2629,1280.28
2629,441.49
2629,1466.68
2629,1362.99
3463,774.53
3463,688.63
3463,1458.17
3463,100.35
3034,499.53
3034,1280.28
3034,1769.64
3034,774.53
3034,1172.78
3267,642.7
3267,1231.15
3267,1458.17
3267,1703.52
3267,1469.44
3267,1362.99
355,752.64
355,742.54
355,1635.3
355,60.34
355,1483.2
3115,12.01
3115,1812.75
3115,1483.2
3115,1777.8
3115,1240.31
354,1403.5
354,1289.85
354,202.62
354,1812.75
354,183.86
354,499.53
469,12.01
469,1148.64
469,1274.93
469,795.34
469,360.4
469,230.91
469,742.54
469,1483.2
469,290.62
469,1228.07
645,1274.93
645,360.4
645,1636.9
645,980.37
645,1661.92
645,1148.64
645,1945.43
1573,1073.07
1573,1894.19
1573,1842.92
1573,590.26
1421,441.49
1421,586.45
1421,71.49
1421,1458.17
1421,1129.13
1421,1765.3
1726,1762.96
1726,1240.31
1726,1274.93
1726,1635.3
1726,945.04
1726,1890.39
990,752.64
990,1179.0
990,586.45
990,1762.96
990,1661.92
990,1810.0
990,688.63
2796,1977.36
2796,1198.46
2796,1289.85
2796,1635.3
2796,1073.07
2796,912.52
2796,71.16
1508,1362.99
1508,100.35
1508,1289.85
1508,1703.52
1508,980.37
1634,1386.84
1634,590.26
1634,1289.85
1634,416.98
2901,980.37
2901,2091.47
2901,1577.53
2901,1945.43
2901,1151.96
2901,1179.0
2901,586.45
1275,574.64
1275,569.56
1275,1240.31
1275,1061.56
1275,1073.07
1275,1179.0
1729,1057.51
1729,360.4
1729,202.62
1729,1036.59
1729,945.04
1729,795.34
166,1538.99
166,71.49
166,590.26
166,1036.59
166,1703.52
166,1945.43
166,1635.3
1930,1289.85
1930,360.4
1930,1216.14
1930,1703.52
1930,2005.66
2597,416.98
2597,1703.52
2597,1945.43
2597,1148.64
2597,1228.07
2597,1228.07
1611,543.39
1611,958.74
1611,2005.66
1611,1216.14
1611,1555.58
1611,1216.14
1611,980.37
1611,2083.94
1611,544.05
1611,1061.56
1611,1163.89
1611,363.01
230,183.86
230,1057.51
230,1386.84
230,1163.89
230,1163.89
230,1483.2
230,1163.89
230,1216.14
230,1762.96
230,100.35
230,1073.07
1658,1240.31
1658,1555.58
1658,358.39
1658,575.27
3268,1466.68
3268,1073.07
3268,1538.99
3268,2091.47
3268,1129.13
3268,1311.44
1456,590.26
1456,227.88
1456,795.34
1456,100.35
2786,1231.15
2786,543.39
2786,441.49
2786,100.35
2786,1765.3
2786,290.62
1932,1198.46
1932,1240.31
1932,1775.81
1932,1810.0
1932,1129.13
1932,1720.7
1932,1061.56
1932,2091.47
1288,1129.13
1288,1555.58
1288,1386.84
1288,1661.92
3146,1538.99
3146,1769.64
3146,1024.66
3146,2083.94
3146,774.53
3146,495.72
3146,2091.47
3146,1227.34
2092,1231.15
2092,1129.13
2092,1703.52
2092,1231.15
2092,1469.44
3084,792.9
3084,1216.14
3084,792.9
3084,1762.96
3084,1274.93
3084,1812.75
3454,642.31
3454,1810.0
3454,569.56
3454,1228.07
3454,1311.44
2772,1458.17
2772,441.49
2772,1071.23
2772,1577.53
2772,590.26
1114,1555.58
1114,1065.03
1114,363.01
1114,1172.78
970,1894.19
970,1163.89
970,290.62
970,1577.53
970,1311.44
127,1661.92
127,752.64
127,1992.93
127,1810.0
127,227.88
127,795.34
127,742.54
127,1071.23
127,478.16
127,416.98
631,202.62
631,416.98
631,752.64
631,575.27
631,1036.59
631,227.88
3001,1777.8
3001,363.01
3001,1292.84
3001,1231.15
1237,71.49
1237,688.63
1237,1765.3
1237,1977.36
1237,2083.94
1237,1148.64
1237,569.56
1237,2091.47
1237,60.34
1237,1842.92
2883,1810.0
2883,2083.94
2883,1065.03
2883,1292.84
2883,1555.58
2883,1129.13
2883,1635.3
2385,1890.39
2385,1036.59
2385,642.7
2385,533.51
2385,1073.07
2385,912.52
2385,235.63
2385,1577.53
2667,752.64
2667,1065.03
2667,1703.52
2667,533.51
2667,1762.96
1676,1292.84
1676,1311.44
1676,1894.19
1676,1231.15
1676,1151.96
3045,1198.46
3045,1386.84
3045,2091.47
3045,1890.39
3045,227.88
2356,1842.92
2356,499.53
2356,912.52
2356,1765.3
1406,642.31
1406,183.86
1406,183.86
1406,100.35
1406,2091.47
1406,1403.5
3360,235.63
3360,100.35
3360,71.16
3360,533.51
3360,1890.39
3360,945.04
3360,1890.39
3360,495.72
2099,290.62
2099,1061.56
2099,1793.43
2099,1810.0
2099,60.34
2099,2005.66
2099,1945.43
2646,1703.52
2646,290.62
2646,363.01
2646,1163.89
2646,1466.68
641,2083.94
641,575.27
641,441.49
641,752.64
1179,1890.39
1179,1483.2
1179,1793.43
1179,1274.93
1127,958.74
1127,1163.89
1127,1362.99
1127,1775.81
1860,1292.84
1860,1151.96
1860,1890.39
1860,958.74
1860,575.27
1860,1555.58
145,71.49
145,1386.84
145,1577.53
145,1280.28
145,1812.75
145,1061.56
145,958.74
2576,1577.53
2576,1274.93
2576,742.54
2576,1810.0
2576,533.51
2576,1762.96
2576,569.56
3339,1151.96
3339,1172.78
3339,478.16
3339,792.9
3339,499.53
629,1403.5
629,792.9
629,774.53
629,499.53
629,1469.44
629,590.26
629,416.98
629,543.39
198,1172.78
198,1577.53
198,1466.68
198,748.17
198,1636.9
198,2005.66
198,499.53
198,748.17
198,1793.43
1951,1636.9
1951,945.04
1951,1292.84
1951,574.64
1951,12.01
1951,752.64
1951,360.4
1951,1403.5
3157,1894.19
3157,230.91
3157,1151.96
3157,958.74
3157,1274.93
3157,1661.92
3157,1458.17
3157,1793.43
1944,1703.52
1944,1577.53
1944,533.51
1944,227.88
1944,1661.92
3439,1765.3
3439,792.9
3439,544.05
3439,1403.5
3439,792.9
3439,569.56
690,290.62
690,1873.97
690,183.86
690,71.16
690,2091.47
2583,1466.68
2583,574.64
2583,1362.99
2583,642.31
86,71.16
86,360.4
86,574.64
86,1065.03
86,1065.03
86,1661.92
86,569.56
86,230.91
86,1720.7
72,495.72
72,795.34
72,945.04
72,1812.75
2386,1769.64
2386,1280.28
2386,1065.03
2386,1945.43
2386,1071.23
2386,100.35
2386,478.16
177,1061.56
177,1703.52
177,774.53
177,792.9
177,1890.39
177,642.31
177,586.45
177,1198.46
177,1720.7
177,574.64
177,590.26
177,290.62
732,1720.7
732,586.45
732,2083.94
732,71.16
732,1636.9
3250,1198.46
3250,71.16
3250,795.34
3250,71.49
3250,1274.93
3250,1538.99
343,363.01
343,1292.84
343,175.89
343,1977.36
343,1945.43
343,1762.96
343,569.56
343,1873.97
343,416.98
215,183.86
215,1661.92
215,1231.15
215,1280.28
215,1992.93
215,1538.99
215,235.63
215,360.4
2372,227.88
2372,1793.43
2372,590.26
2372,2005.66
2372,71.49
2372,1775.81
2372,688.63
2372,642.31
2372,499.53
3465,586.45
3465,227.88
3465,1810.0
3465,980.37
3465,1894.19
3465,1945.43
3465,230.91
3465,742.54
3465,1071.23
3465,574.64
1234,1661.92
1234,586.45
1234,202.62
1234,235.63
1234,360.4
1234,1762.96
1234,1555.58
1669,1292.84
1669,1172.78
1669,1216.14
1669,1635.3
1669,642.7
1669,980.37
1897,1179.0
1897,183.86
1897,1793.43
1897,416.98
1897,416.98
1897,544.05
1897,586.45
2016,1172.78
2016,1842.92
2016,1894.19
2016,499.53
2016,416.98
2016,71.16
1519,1458.17
1519,290.62
1519,1073.07
1519,752.64
1519,1179.0
1519,792.9
1519,642.31
1519,358.39
1519,71.49
1519,1231.15
1519,1240.31
1482,748.17
1482,1769.64
1482,574.64
1482,1151.96
1482,441.49
1482,544.05
1482,1977.36
1482,1945.43
1482,1292.84
1482,795.34
1482,1231.15
1482,1894.19
3294,1555.58
3294,1231.15
3294,2005.66
3294,1977.36
1165,748.17
1165,183.86
1165,1231.15
1165,230.91
1165,358.39
1165,1415.01
1165,1577.53
1165,980.37
1165,71.49
2152,1842.92
2152,574.64
2152,569.56
2152,1945.43
2152,2005.66
2152,1216.14
2152,71.49
2152,688.63
2152,980.37
2191,1172.78
2191,1762.96
2191,1466.68
2191,1538.99
2191,1231.15
1398,1466.68
1398,1812.75
1398,499.53
1398,795.34
1398,1071.23
1398,1483.2
1398,945.04
2465,227.88
2465,1458.17
2465,688.63
2465,1458.17
2465,1890.39
2465,1227.34
2465,441.49
2465,1179.0
2465,543.39
2046,2091.47
2046,748.17
2046,533.51
2046,2091.47
2046,1812.75
2046,1280.28
2046,1765.3
2046,1793.43
2046,1231.15
2478,575.27
2478,1762.96
2478,60.34
2478,1812.75
2478,12.01
2478,100.35
365,1765.3
365,1198.46
365,1071.23
365,774.53
365,1216.14
365,71.16
365,2091.47
259,1403.5
259,1415.01
259,1280.28
259,1231.15
1640,230.91
1640,688.63
1640,60.34
1640,533.51
1640,543.39
1640,1635.3
1640,1762.96
346,227.88
346,912.52
346,441.49
346,642.31
346,2091.47
346,1292.84
346,360.4
346,1992.93
346,912.52
457,1807.45
457,2091.47
457,1163.89
457,748.17
457,742.54
2407,1240.31
2407,688.63
2407,1129.13
2407,774.53
2407,1274.93
3498,175.89
3498,100.35
3498,2083.94
3498,1231.15
3498,1227.34
3498,358.39
1120,1216.14
1120,1151.96
1120,742.54
1120,230.91
1120,575.27
1812,586.45
1812,1274.93
1812,1810.0
1812,1703.52
1812,590.26
1812,1769.64
1812,1469.44
1812,235.63
1812,774.53
713,1403.5
713,1057.51
713,1661.92
713,441.49
803,1469.44
803,60.34
803,290.62
803,416.98
803,1163.89
803,416.98
2220,912.52
2220,499.53
2220,1274.93
2220,1842.92
1830,1945.43
1830,1073.07
1830,575.27
1830,2083.94
1830,1057.51
1830,441.49
1830,60.34
1428,1777.8
1428,1762.96
1428,1873.97
1428,100.35
1428,2083.94
1428,416.98
1428,71.16
1428,688.63
1428,1635.3
1428,1148.64
2222,1071.23
2222,1765.3
2222,958.74
2222,688.63
2222,1292.84
2222,1274.93
386,1661.92
386,495.72
386,1992.93
386,499.53
386,795.34
210,1024.66
210,1661.92
210,1873.97
210,1280.28
210,1577.53
210,1386.84
2679,478.16
2679,586.45
2679,543.39
2679,1231.15
2679,1458.17
2679,1362.99
1029,1793.43
1029,1635.3
1029,183.86
1029,1151.96
1029,980.37
1029,478.16
3095,1720.7
3095,1151.96
3095,742.54
3095,1894.19
3095,1842.92
1572,2091.47
1572,748.17
1572,1289.85
1572,2091.47
1572,2091.47
1572,1807.45
911,575.27
911,742.54
911,227.88
911,1703.52
911,543.39
2548,1977.36
2548,416.98
2548,1065.03
2548,575.27
2548,1198.46
2548,1577.53
2548,1873.97
2548,1061.56
2548,1231.15
2548,1179.0
2548,1415.01
2548,227.88
2548,227.88
2103,1073.07
2103,230.91
2103,1227.34
2103,1894.19
2103,1289.85
2103,1228.07
2103,2091.47
2103,358.39
2103,1311.44
2103,912.52
2472,1777.8
2472,1071.23
2472,1061.56
2472,1065.03
2472,742.54
2472,1894.19
1759,544.05
1759,752.64
1759,1311.44
1759,1065.03
1759,590.26
1759,1231.15
539,1458.17
539,575.27
539,543.39
539,1720.7
539,60.34
539,12.01
539,1415.01
539,1403.5
2048,1151.96
2048,569.56
2048,544.05
2048,1577.53
2048,1894.19
2048,1793.43
2048,1289.85
3102,2091.47
3102,1777.8
3102,1661.92
3102,569.56
3491,202.62
3491,642.7
3491,1762.96
3491,543.39
2317,1577.53
2317,441.49
2317,1777.8
2317,1129.13
2317,1810.0
2290,1890.39
2290,586.45
2290,1466.68
2290,175.89
2290,1483.2
2856,1274.93
2856,912.52
2856,575.27
2856,1894.19
2856,2083.94
2856,1762.96
2856,1635.3
1419,175.89
1419,71.49
1419,1538.99
1419,1415.01
1419,183.86
2311,1231.15
2311,1024.66
2311,1769.64
2311,1198.46
2311,1151.96
158,1065.03
158,1231.15
158,575.27
158,1227.34
158,1894.19
158,1228.07
3375,227.88
3375,1216.14
3375,1661.92
3375,543.39
3375,1793.43
3375,2091.47
3375,945.04
3375,230.91
743,1065.03
743,912.52
743,1945.43
743,1071.23
668,495.72
668,1636.9
668,1894.19
668,60.34
668,1577.53
668,1148.64
668,586.45
604,1873.97
604,1777.8
604,71.49
604,1311.44
604,1036.59
604,2091.47
2008,1538.99
2008,533.51
2008,1403.5
2008,1415.01
2008,1415.01
2008,1555.58
2008,100.35
2161,742.54
2161,1661.92
2161,642.31
2161,1894.19
2161,1057.51
1356,1793.43
1356,1240.31
1356,227.88
1356,1894.19
1356,544.05
1356,774.53
1843,478.16
1843,1762.96
1843,1061.56
1843,1762.96
1908,358.39
1908,1894.19
1908,1403.5
1908,1703.52
1908,752.64
1908,1466.68
2435,642.31
2435,1777.8
2435,1061.56
2435,1765.3
2435,1703.52
1625,2091.47
1625,2091.47
1625,1555.58
1625,1057.51
1625,1240.31
1625,1992.93
1625,688.63
1625,2091.47
2774,1873.97
2774,360.4
2774,235.63
2774,792.9
2774,1216.14
1473,1469.44
1473,912.52
1473,912.52
1473,1636.9
1473,590.26
1473,71.49
1473,441.49
1473,100.35
1473,1538.99
1473,1762.96
1473,1661.92
3478,1231.15
3478,642.7
3478,1228.07
3478,499.53
3478,1036.59
3478,1807.45
414,742.54
414,416.98
414,1071.23
414,586.45
414,1362.99
414,590.26
2380,980.37
2380,1777.8
2380,574.64
2380,1777.8
2380,795.34
2380,752.64
643,100.35
643,1945.43
643,1179.0
643,1810.0
756,100.35
756,1057.51
756,71.49
756,1765.3
756,688.63
756,175.89
1641,1280.28
1641,1024.66
1641,1216.14
1641,1466.68
1641,795.34
1641,12.01
1641,1274.93
1641,1163.89
1641,1240.31
54,1945.43
54,1636.9
54,358.39
54,1720.7
54,958.74
54,1216.14
54,1977.36
2261,363.01
2261,748.17
2261,1635.3
2261,1129.13
2881,230.91
