customer_id,transaction_month,transaction_month_number,online_order,order_status,brand,product_line,product_class,product_size,list_price_categories,list_price,gender,job_title,job_industry_category,wealth_segment,tenure,postcode,state,property_valuation,Age_category,past_3_years_bike_related_purchases_categories,cluster,LP
1862,Oct,10,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200,1179.0,Female,Social Worker,Health,High Net Worth,4,2153,NSW,10,35-44,21-30,Cat_2,6
1862,Jun,6,True,Approved,Solex,Standard,medium,medium,401-600,478.16,Female,Social Worker,Health,High Net Worth,4,2153,NSW,10,35-44,21-30,Cat_2,3
1862,Jul,7,True,Approved,Solex,Standard,medium,medium,401-600,441.49,Female,Social Worker,Health,High Net Worth,4,2153,NSW,10,35-44,21-30,Cat_2,3
1670,Apr,4,False,Approved,WeareA2B,Standard,low,medium,601-800,642.31,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,4
1670,Jul,7,False,Approved,Giant Bicycles,Standard,medium,medium,201-400,230.91,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,2
1670,Apr,4,True,Approved,Solex,Road,medium,large,1601-1800,1777.8,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,9
1670,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1201-1400,1228.07,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,7
1670,Oct,10,True,Approved,Norco Bicycles,Road,medium,medium,1001-1200,1036.59,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,6
1670,Sep,9,False,Approved,WeareA2B,Touring,medium,large,1201-1400,1362.99,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,7
1670,Mar,3,False,Approved,OHM Cycles,Standard,high,medium,201-400,227.88,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,2
1670,Apr,4,True,Approved,WeareA2B,Standard,medium,medium,1601-1800,1762.96,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,9
1670,May,5,True,Approved,Norco Bicycles,Standard,medium,small,401-600,586.45,Female,Web Designer II,Retail,Mass Customer,19,2018,NSW,11,35-44,21-30,Cat_3,3
2126,Dec,12,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400,1311.44,Male,Product Engineer,Health,Mass Customer,17,2810,NSW,1,55-64,61-70,Cat_1,7
2126,Mar,3,False,Approved,Norco Bicycles,Standard,medium,small,401-600,586.45,Male,Product Engineer,Health,Mass Customer,17,2810,NSW,1,55-64,61-70,Cat_1,3
2126,Feb,2,False,Approved,Norco Bicycles,Road,high,large,601-800,774.53,Male,Product Engineer,Health,Mass Customer,17,2810,NSW,1,55-64,61-70,Cat_1,4
2126,Feb,2,False,Approved,Trek Bicycles,Road,medium,medium,201-400,290.62,Male,Product Engineer,Health,Mass Customer,17,2810,NSW,1,55-64,61-70,Cat_1,2
2702,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1201-1400,1292.84,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,7
2702,Dec,12,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400,1227.34,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,7
2702,Mar,3,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000,2091.47,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,11
2702,Jan,1,False,Approved,OHM Cycles,Standard,low,medium,1601-1800,1793.43,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,9
2702,Apr,4,False,Approved,Norco Bicycles,Standard,high,small,1601-1800,1661.92,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,9
2702,May,5,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800,1636.9,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,9
2702,May,5,True,Approved,Solex,Road,medium,medium,401-600,416.98,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,3
2702,Aug,8,True,Approved,Solex,Standard,medium,medium,1401-1600,1577.53,Female,Electrical Engineer,Manufacturing,Affluent Customer,11,2758,NSW,9,45-54,31-40,Cat_3,8
125,Feb,2,True,Approved,WeareA2B,Standard,medium,medium,1001-1200,1065.03,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,6
125,May,5,False,Approved,Norco Bicycles,Standard,medium,medium,201-400,360.4,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,2
125,Jan,1,True,Approved,Solex,Standard,low,medium,801-1000,945.04,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,5
125,Aug,8,False,Cancelled,Giant Bicycles,Standard,medium,large,401-600,569.56,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,3
125,Jul,7,True,Approved,OHM Cycles,Standard,low,medium,Below 200,71.16,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,1
125,Aug,8,True,Approved,Solex,Standard,medium,medium,Below 200,71.49,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,1
125,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1601-1800,1762.96,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,9
125,May,5,False,Approved,Norco Bicycles,Standard,high,medium,1001-1200,1148.64,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,6
125,May,5,True,Approved,Norco Bicycles,Standard,medium,medium,201-400,360.4,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,2
125,May,5,False,Approved,WeareA2B,Standard,medium,medium,601-800,752.64,Female,Computer Systems Analyst II,Property,Mass Customer,16,2213,NSW,10,55-64,Above 90,Cat_3,4
750,Apr,4,True,Approved,Solex,Standard,medium,medium,1401-1600,1483.2,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,8
750,Nov,11,False,Approved,OHM Cycles,Road,medium,medium,1201-1400,1280.28,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,7
750,Oct,10,True,Approved,Trek Bicycles,Road,medium,medium,401-600,533.51,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,3
750,Jul,7,False,Approved,OHM Cycles,Standard,high,medium,201-400,227.88,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,2
750,Jan,1,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000,2091.47,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,11
750,Sep,9,False,Approved,WeareA2B,Touring,medium,large,1801-2000,1890.39,Male,Analyst Programmer,Retail,Affluent Customer,7,2263,NSW,8,25-34,41-50,Cat_1,10
359,Jan,1,False,Approved,OHM Cycles,Road,medium,medium,1201-1400,1280.28,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,7
359,Sep,9,False,Approved,Solex,Standard,medium,medium,Below 200,100.35,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,1
359,Sep,9,True,Approved,Trek Bicycles,Standard,medium,small,1201-1400,1386.84,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,7
359,Jan,1,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400,1227.34,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,7
359,Dec,12,False,Approved,Giant Bicycles,Standard,medium,medium,1401-1600,1403.5,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,8
359,May,5,True,Approved,OHM Cycles,Standard,medium,medium,Below 200,183.86,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,1
359,Nov,11,True,Approved,Solex,Standard,medium,large,1001-1200,1071.23,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,6
359,Oct,10,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600,1403.5,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,8
359,Dec,12,True,Approved,Trek Bicycles,Standard,high,medium,401-600,495.72,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,3
359,Sep,9,False,Approved,OHM Cycles,Road,high,large,Below 200,12.01,Female,Legal Assistant,Manufacturing,Affluent Customer,6,2322,NSW,4,55-64,Below 10,Cat_3,1
2820,Sep,9,False,Approved,Giant Bicycles,Standard,medium,small,1201-1400,1311.44,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,7
2820,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1201-1400,1228.07,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,7
2820,Jun,6,False,Approved,OHM Cycles,Touring,low,medium,1001-1200,1073.07,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,6
2820,Apr,4,True,Approved,OHM Cycles,Standard,medium,medium,1601-1800,1636.9,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,9
2820,Jan,1,False,Approved,Solex,Standard,medium,large,201-400,202.62,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,2
2820,Nov,11,True,Approved,Trek Bicycles,Standard,medium,large,1401-1600,1469.44,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,8
2820,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,1201-1400,1231.15,Male,Engineer I,Manufacturing,Affluent Customer,16,2295,NSW,8,35-44,41-50,Cat_2,7
850,Nov,11,True,Approved,WeareA2B,Standard,medium,medium,1801-2000,1807.45,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,10
850,Feb,2,False,Approved,Norco Bicycles,Standard,medium,small,401-600,586.45,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,3
850,May,5,True,Approved,Giant Bicycles,Standard,medium,large,1601-1800,1635.3,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,9
850,Oct,10,False,Approved,Giant Bicycles,Standard,medium,medium,201-400,230.91,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,2
850,Nov,11,True,Approved,Giant Bicycles,Standard,medium,small,1201-1400,1311.44,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,7
850,Jun,6,True,Approved,Solex,Standard,medium,large,1001-1200,1071.23,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,6
850,May,5,False,Approved,Norco Bicycles,Road,medium,medium,401-600,543.39,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,3
850,Feb,2,True,Approved,Trek Bicycles,Road,medium,medium,201-400,290.62,Male,Clinical Specialist,Health,Mass Customer,1,2163,NSW,9,18-24,71-80,Cat_3,2
3072,May,5,False,Approved,WeareA2B,Standard,medium,small,Below 200,175.89,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,1
3072,Jan,1,False,Approved,Giant Bicycles,Standard,high,medium,1001-1200,1129.13,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,6
3072,Jan,1,False,Approved,WeareA2B,Standard,medium,medium,1201-1400,1228.07,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,7
3072,Aug,8,True,Approved,Norco Bicycles,Road,high,large,601-800,774.53,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,4
3072,Oct,10,False,Approved,Norco Bicycles,Standard,high,small,1601-1800,1661.92,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,9
3072,Oct,10,True,Approved,WeareA2B,Standard,medium,medium,1601-1800,1762.96,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,9
3072,Apr,4,False,Approved,Trek Bicycles,Road,low,medium,801-1000,980.37,Male,Chemical Engineer,Manufacturing,Mass Customer,10,2323,NSW,5,35-44,81-90,Cat_2,5
820,Jun,6,False,Approved,Solex,Standard,medium,medium,Below 200,71.49,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,1
820,Jan,1,False,Approved,OHM Cycles,Standard,low,medium,Below 200,71.16,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,1
820,Mar,3,False,Approved,Norco Bicycles,Standard,medium,medium,1001-1200,1198.46,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,6
820,Dec,12,False,Approved,Giant Bicycles,Standard,medium,large,401-600,569.56,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,3
820,Jul,7,False,Approved,Trek Bicycles,Standard,low,medium,1001-1200,1057.51,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,6
820,Feb,2,True,Approved,Giant Bicycles,Standard,medium,medium,601-800,642.7,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,4
820,Mar,3,False,Approved,Giant Bicycles,Road,medium,medium,601-800,792.9,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,4
820,Mar,3,True,Approved,WeareA2B,Touring,medium,large,1801-2000,1890.39,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,10
820,Dec,12,False,Approved,Solex,Standard,medium,large,1001-1200,1061.56,Female,Cost Accountant,Financial Services,High Net Worth,16,2040,NSW,12,45-54,Nov-20,Cat_3,6
919,Sep,9,True,Approved,Giant Bicycles,Standard,high,medium,1001-1200,1129.13,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,6
919,Jan,1,False,Approved,Trek Bicycles,Standard,medium,large,Above 2000,2091.47,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,11
919,Aug,8,False,Approved,Giant Bicycles,Standard,high,medium,1201-1400,1274.93,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,7
919,Oct,10,True,Approved,OHM Cycles,Road,high,large,Below 200,12.01,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,1
919,Jun,6,False,Approved,OHM Cycles,Road,medium,medium,1201-1400,1280.28,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,7
919,Apr,4,True,Approved,Solex,Road,medium,small,1601-1800,1703.52,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,9
919,Jun,6,True,Approved,Solex,Standard,medium,medium,1001-1200,1163.89,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,6
919,Jan,1,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600,1403.5,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,8
919,Oct,10,True,Approved,WeareA2B,Standard,low,medium,601-800,642.31,Male,Registered Nurse,Health,Mass Customer,13,2234,NSW,10,35-44,41-50,Cat_3,4
1250,Mar,3,False,Approved,WeareA2B,Standard,medium,medium,1801-2000,1992.93,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,10
1250,Oct,10,True,Approved,Trek Bicycles,Road,low,medium,801-1000,980.37,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,5
1250,Oct,10,False,Approved,OHM Cycles,Standard,medium,medium,1601-1800,1636.9,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,9
1250,Oct,10,False,Approved,Trek Bicycles,Standard,high,medium,201-400,358.39,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,2
1250,Jan,1,False,Approved,WeareA2B,Standard,medium,medium,1801-2000,1992.93,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,10
1250,Mar,3,False,Approved,Giant Bicycles,Standard,medium,medium,201-400,230.91,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,2
1250,Nov,11,True,Approved,OHM Cycles,Standard,low,medium,Below 200,71.16,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,1
1250,Feb,2,False,Approved,WeareA2B,Standard,medium,medium,601-800,752.64,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,4
1250,May,5,True,Approved,Trek Bicycles,Road,medium,medium,201-400,290.62,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,2
1250,Mar,3,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400,1227.34,Female,Help Desk Technician,Manufacturing,Mass Customer,1,4818,QLD,7,18-24,41-50,Cat_3,7
1194,Dec,12,True,Approved,Norco Bicycles,Road,medium,medium,401-600,543.39,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,3
1194,Aug,8,False,Approved,OHM Cycles,Standard,medium,medium,801-1000,912.52,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,5
1194,May,5,True,Approved,Solex,Standard,medium,large,1001-1200,1071.23,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,6
1194,Nov,11,False,Approved,Giant Bicycles,Road,medium,medium,1401-1600,1538.99,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,8
1194,Jun,6,False,Approved,Giant Bicycles,Standard,medium,large,1601-1800,1765.3,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,9
1194,Oct,10,False,Approved,Norco Bicycles,Road,medium,medium,401-600,543.39,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,3
1194,Jun,6,False,Approved,Solex,Standard,medium,medium,1001-1200,1163.89,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,6
1194,Mar,3,False,Approved,Trek Bicycles,Road,medium,medium,201-400,290.62,Female,Junior Executive,Telecommunications,Affluent Customer,3,4118,QLD,4,25-34,61-70,Cat_2,2
234,Mar,3,False,Approved,Trek Bicycles,Standard,medium,large,1401-1600,1469.44,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,8
234,Jan,1,True,Approved,Giant Bicycles,Standard,high,small,1801-2000,1977.36,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,10
234,Aug,8,True,Approved,OHM Cycles,Standard,high,medium,1401-1600,1458.17,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,8
234,Jul,7,False,Approved,OHM Cycles,Standard,low,medium,Below 200,71.16,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,1
234,Sep,9,False,Approved,WeareA2B,Standard,medium,medium,1201-1400,1292.84,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,7
234,Aug,8,True,Approved,Giant Bicycles,Standard,medium,medium,1401-1600,1403.5,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,8
234,Dec,12,False,Approved,Giant Bicycles,Standard,medium,medium,201-400,230.91,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,2
234,Jan,1,False,Approved,Giant Bicycles,Touring,medium,large,1801-2000,1873.97,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,10
234,Dec,12,True,Approved,WeareA2B,Standard,medium,medium,1201-1400,1292.84,Female,Chief Design Engineer,Retail,High Net Worth,12,2036,NSW,10,45-54,71-80,Cat_3,7
724,Nov,11,False,Approved,OHM Cycles,Road,medium,medium,601-800,742.54,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,4
724,Sep,9,True,Approved,Trek Bicycles,Standard,medium,large,Above 2000,2091.47,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,11
724,Aug,8,False,Approved,Solex,Standard,medium,medium,401-600,478.16,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,3
724,Nov,11,False,Approved,Solex,Standard,low,medium,801-1000,945.04,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,5
724,Jul,7,False,Approved,Norco Bicycles,Standard,medium,medium,1401-1600,1555.58,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,8
724,Dec,12,True,Approved,Norco Bicycles,Mountain,low,small,601-800,688.63,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,4
724,Mar,3,False,Approved,Solex,Touring,medium,large,Above 2000,2083.94,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,11
724,Nov,11,True,Approved,OHM Cycles,Standard,medium,medium,1201-1400,1227.34,Male,Analog Circuit Design manager,Financial Services,Mass Customer,4,2190,NSW,8,45-54,Below 10,Cat_3,7
1976,May,5,False,Approved,OHM Cycles,Road,medium,medium,601-800,742.54,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,4
1976,Jul,7,False,Approved,Norco Bicycles,Road,medium,large,1201-1400,1240.31,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,7
1976,Aug,8,True,Approved,Trek Bicycles,Standard,high,medium,201-400,358.39,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,2
1976,Mar,3,True,Approved,Solex,Standard,high,large,1801-2000,1842.92,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,10
1976,Jan,1,True,Approved,Solex,Road,medium,small,1601-1800,1703.52,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,9
1976,Aug,8,True,Approved,Trek Bicycles,Standard,high,medium,201-400,358.39,Female,Product Engineer,Manufacturing,Mass Customer,11,3821,VIC,7,45-54,81-90,Cat_2,2
193,Aug,8,True,Approved,Solex,Road,medium,large,1601-1800,1777.8,Male,Recruiting Manager,Manufacturing,Mass Customer,12,4352,QLD,7,55-64,Nov-20,Cat_1,9
193,Jul,7,True,Approved,OHM Cycles,Standard,medium,medium,801-1000,912.52,Male,Recruiting Manager,Manufacturing,Mass Customer,12,4352,QLD,7,55-64,Nov-20,Cat_1,5
193,Jan,1,True,Approved,Trek Bicycles,Standard,medium,small,1601-1800,1775.81,Male,Recruiting Manager,Manufacturing,Mass Customer,12,4352,QLD,7,55-64,Nov-20,Cat_1,9
193,Dec,12,True,Approved,Norco Bicycles,Road,medium,large,1201-1400,1240.31,Male,Recruiting Manager,Manufacturing,Mass Customer,12,4352,QLD,7,55-64,Nov-20,Cat_1,7
193,Sep,9,True,Approved,Norco Bicycles,Standard,high,small,1601-1800,1661.92,Male,Recruiting Manager,Manufacturing,Mass Customer,12,4352,QLD,7,55-64,Nov-20,Cat_1,9
1588,Jan,1,True,Approved,Giant Bicycles,Road,medium,medium,601-800,792.9,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,4
1588,Nov,11,True,Approved,OHM Cycles,Touring,low,medium,1001-1200,1073.07,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,6
1588,Nov,11,False,Approved,OHM Cycles,Standard,low,medium,1601-1800,1793.43,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,9
1588,Aug,8,False,Approved,Solex,Standard,high,medium,601-800,748.17,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,4
1588,May,5,True,Approved,Trek Bicycles,Road,low,small,1601-1800,1720.7,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,9
1588,May,5,False,Approved,WeareA2B,Standard,medium,medium,1601-1800,1762.96,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,9
1588,Nov,11,False,Approved,Norco Bicycles,Road,medium,large,1201-1400,1240.31,Male,Administrative Officer,IT,High Net Worth,7,2126,NSW,11,35-44,21-30,Cat_1,7
167,Mar,3,False,Approved,Giant Bicycles,Standard,medium,small,1201-1400,1311.44,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,7
167,Jan,1,True,Approved,Solex,Standard,medium,medium,1001-1200,1163.89,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,6
167,Dec,12,True,Approved,Trek Bicycles,Road,low,medium,801-1000,980.37,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,5
167,Nov,11,False,Approved,OHM Cycles,Standard,medium,medium,601-800,795.34,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,4
167,Jun,6,False,Approved,WeareA2B,Standard,medium,medium,1601-1800,1769.64,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,9
167,Feb,2,True,Approved,OHM Cycles,Standard,medium,medium,201-400,235.63,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,2
167,Jan,1,False,Approved,Solex,Standard,high,large,1801-2000,1842.92,Female,Social Worker,Health,High Net Worth,17,4352,QLD,6,45-54,Above 90,Cat_3,10
